名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,刺客,柳生影羽,01:02.20,2019.10.23 23:11:05,2019.10.26,第二週
26位,弓箭手,冷??,01:04.60,2019.10.25 22:26:30,2019.10.26,第二週
26位,乾坤士,風秤觴,01:07.20,2019.10.25 20:04:27,2019.10.26,第二週
27位,劍士,夜深了?,00:20.0,2019.10.25 12:56:47,2019.10.26,第二週
27位,鬥士,域劍士,00:35.0,2019.10.24 22:32:39,2019.10.26,第二週
27位,拳士,?小肥瓜,00:37.10,2019.10.24 01:29:11,2019.10.26,第二週
27位,咒術師,娜伍思嘉,00:38.0,2019.10.25 23:09:19,2019.10.26,第二週
27位,召喚師,財財儿,00:39.60,2019.10.25 10:28:22,2019.10.26,第二週
27位,燐劍士,地球是我捏圓滴,00:45.60,2019.10.25 00:54:11,2019.10.26,第二週
27位,氣功士,澐綰紗?,00:48.70,2019.10.25 19:49:26,2019.10.26,第二週
27位,槍擊士,花傲雪,00:50.50,2019.10.25 22:21:37,2019.10.26,第二週
27位,力士,FuyuumiAi,00:53.30,2019.10.24 22:52:57,2019.10.26,第二週
27位,刺客,祈月音,01:03.40,2019.10.25 18:03:54,2019.10.26,第二週
27位,弓箭手,冬彌南次郎,01:05.40,2019.10.23 20:59:51,2019.10.26,第二週
27位,乾坤士,微雨?不思,01:09.10,2019.10.24 17:15:05,2019.10.26,第二週
28位,劍士,巨乳人妻?,00:21.40,2019.10.24 19:33:15,2019.10.26,第二週
28位,鬥士,小?囡囡,00:35.80,2019.10.25 12:41:07,2019.10.26,第二週
28位,拳士,人生回首一場空,00:37.30,2019.10.25 22:29:54,2019.10.26,第二週
28位,咒術師,司空青崳,00:39.40,2019.10.25 19:29:22,2019.10.26,第二週
28位,召喚師,Shuboo,00:40.30,2019.10.25 20:08:32,2019.10.26,第二週
28位,燐劍士,靜畫扇,00:45.70,2019.10.24 23:26:15,2019.10.26,第二週
28位,氣功士,墨沁馨馜,00:50.20,2019.10.25 04:01:41,2019.10.26,第二週
28位,槍擊士,畢格皮娜絲,00:52.40,2019.10.24 21:48:08,2019.10.26,第二週
28位,力士,奴小小,00:53.40,2019.10.25 21:40:14,2019.10.26,第二週
28位,刺客,櫻雪魅影,01:05.80,2019.10.23 17:00:45,2019.10.26,第二週
28位,弓箭手,Calibra,01:05.80,2019.10.24 02:43:02,2019.10.26,第二週
28位,乾坤士,李依,01:20.0,2019.10.23 19:25:33,2019.10.26,第二週
29位,劍士,朕?,00:21.40,2019.10.25 01:56:10,2019.10.26,第二週
29位,鬥士,Skr辣台妹騷底,00:36.40,2019.10.25 23:24:58,2019.10.26,第二週
29位,拳士,幻溟弒閻,00:37.40,2019.10.23 17:06:10,2019.10.26,第二週
29位,咒術師,阿宅好宅,00:40.30,2019.10.23 20:01:54,2019.10.26,第二週
29位,召喚師,Bubbles?泡泡,00:41.50,2019.10.23 23:49:49,2019.10.26,第二週
29位,燐劍士,飛沙風中轉,00:46.30,2019.10.24 23:54:02,2019.10.26,第二週
29位,氣功士,白先勇,00:50.20,2019.10.25 15:26:53,2019.10.26,第二週
29位,槍擊士,李羽,00:52.40,2019.10.25 23:15:03,2019.10.26,第二週
29位,力士,沒過耶,00:54.40,2019.10.25 20:00:04,2019.10.26,第二週
29位,刺客,米娜瓦,01:06.60,2019.10.25 19:02:28,2019.10.26,第二週
29位,弓箭手,蕭憶情,01:07.30,2019.10.25 07:51:29,2019.10.26,第二週
29位,乾坤士,傲嬌雨,01:23.50,2019.10.23 12:28:12,2019.10.26,第二週
30位,劍士,葉楓天,00:21.80,2019.10.23 22:43:57,2019.10.26,第二週
30位,鬥士,愉?,00:36.90,2019.10.25 13:17:46,2019.10.26,第二週
30位,拳士,慕蓉鳳翔,00:37.90,2019.10.25 09:32:41,2019.10.26,第二週
30位,召喚師,水語痕,00:41.50,2019.10.25 13:54:41,2019.10.26,第二週
30位,咒術師,滄語嫣,00:43.40,2019.10.24 18:35:23,2019.10.26,第二週
30位,燐劍士,?醒?分,00:46.60,2019.10.23 21:55:19,2019.10.26,第二週
30位,氣功士,Pirin,00:50.20,2019.10.25 22:26:44,2019.10.26,第二週
30位,槍擊士,啾蹦蹦,00:52.70,2019.10.26 01:06:13,2019.10.26,第二週
30位,力士,魔羯渣男?,00:54.80,2019.10.26 01:48:45,2019.10.26,第二週
30位,弓箭手,老娘錢多開豐田錢少開寶馬,01:07.80,2019.10.25 02:43:31,2019.10.26,第二週
30位,刺客,夜悠,01:09.50,2019.10.24 03:21:17,2019.10.26,第二週
30位,乾坤士,酸溜溜,01:24.50,2019.10.23 23:08:45,2019.10.26,第二週
31位,劍士,紫戀妮霓,00:22.10,2019.10.23 21:04:22,2019.10.26,第二週
31位,鬥士,熬夜不好建議通宵,00:37.20,2019.10.23 20:08:35,2019.10.26,第二週
31位,拳士,野比大熊,00:38.30,2019.10.23 23:50:26,2019.10.26,第二週
31位,召喚師,Sinuatum?,00:41.60,2019.10.23 21:30:08,2019.10.26,第二週
31位,咒術師,Kui奎o,00:44.70,2019.10.24 15:43:56,2019.10.26,第二週
31位,燐劍士,咬糖糖?,00:47.20,2019.10.25 16:07:13,2019.10.26,第二週
31位,氣功士,韓墨,00:50.30,2019.10.24 00:59:44,2019.10.26,第二週
31位,力士,幻龍痕,00:54.90,2019.10.23 18:54:26,2019.10.26,第二週
31位,槍擊士,清眸,00:56.50,2019.10.23 22:24:05,2019.10.26,第二週
31位,弓箭手,粉色小公舉大囧哥,01:09.40,2019.10.24 18:41:21,2019.10.26,第二週
31位,刺客,凋羽,01:11.90,2019.10.23 23:02:35,2019.10.26,第二週
31位,乾坤士,毒奶危危,01:24.80,2019.10.25 17:25:44,2019.10.26,第二週
32位,劍士,陽?,00:22.30,2019.10.23 20:07:31,2019.10.26,第二週
32位,拳士,煤礦裡的黑貓,00:38.50,2019.10.23 18:57:24,2019.10.26,第二週
32位,鬥士,昊沄,00:40.60,2019.10.25 09:12:34,2019.10.26,第二週
32位,召喚師,羽熙?歐吼OvOb,00:41.90,2019.10.23 16:24:34,2019.10.26,第二週
32位,咒術師,焦糖烤布蕾?,00:45.0,2019.10.23 18:37:13,2019.10.26,第二週
32位,燐劍士,星山吼兒,00:49.70,2019.10.23 19:15:11,2019.10.26,第二週
32位,氣功士,空白Cc,00:51.10,2019.10.25 22:24:53,2019.10.26,第二週
32位,力士,來挑戰我吧靈長類,00:55.20,2019.10.25 20:42:59,2019.10.26,第二週
32位,槍擊士,寄樹人猿,00:58.90,2019.10.25 22:12:12,2019.10.26,第二週
32位,弓箭手,歌岸似聲?,01:10.0,2019.10.25 10:48:16,2019.10.26,第二週
32位,刺客,墨淺伊?,01:12.30,2019.10.26 01:24:46,2019.10.26,第二週
32位,乾坤士,NifPriskilla,01:25.90,2019.10.23 22:15:47,2019.10.26,第二週
33位,劍士,既分高下也決生死,00:22.40,2019.10.23 22:27:28,2019.10.26,第二週
33位,拳士,妃?亞,00:41.50,2019.10.24 21:17:57,2019.10.26,第二週
33位,鬥士,魚魚不能烤,00:41.90,2019.10.25 05:02:14,2019.10.26,第二週
33位,召喚師,歐緹西斯,00:42.0,2019.10.25 01:15:11,2019.10.26,第二週
33位,咒術師,伝野?,00:46.40,2019.10.23 19:43:32,2019.10.26,第二週
33位,燐劍士,曉劍劍,00:49.70,2019.10.24 09:18:33,2019.10.26,第二週
33位,氣功士,無關愛情,00:52.30,2019.10.25 02:32:47,2019.10.26,第二週
33位,力士,希格德利法,00:55.50,2019.10.25 19:29:21,2019.10.26,第二週
33位,槍擊士,我愛阿樂,00:59.70,2019.10.23 17:17:54,2019.10.26,第二週
33位,弓箭手,木瓜南瓜洋香瓜,01:12.10,2019.10.24 02:24:39,2019.10.26,第二週
33位,刺客,ShenFan,01:12.60,2019.10.24 22:54:22,2019.10.26,第二週
33位,乾坤士,淺藍風華,01:29.50,2019.10.24 20:57:56,2019.10.26,第二週
34位,劍士,?赤霄心,00:23.0,2019.10.24 23:41:56,2019.10.26,第二週
34位,召喚師,肥?兔仔,00:42.0,2019.10.26 01:08:34,2019.10.26,第二週
34位,拳士,奈伊雷特,00:42.30,2019.10.25 01:47:45,2019.10.26,第二週
34位,鬥士,哦齁?,00:42.80,2019.10.24 17:40:30,2019.10.26,第二週
34位,咒術師,嘎月月?,00:46.60,2019.10.24 02:50:11,2019.10.26,第二週
34位,燐劍士,伊薩靖,00:50.10,2019.10.24 03:12:24,2019.10.26,第二週
34位,氣功士,NaLa?,00:52.50,2019.10.25 19:30:37,2019.10.26,第二週
34位,力士,八木俊典?,00:55.80,2019.10.24 17:24:06,2019.10.26,第二週
34位,槍擊士,汐渃芷,01:00.60,2019.10.25 20:56:17,2019.10.26,第二週
34位,弓箭手,?情,01:12.60,2019.10.23 20:27:41,2019.10.26,第二週
34位,刺客,?水水布蕾?,01:13.0,2019.10.24 00:14:27,2019.10.26,第二週
34位,乾坤士,夜下赤瞳,01:35.70,2019.10.24 21:39:30,2019.10.26,第二週
35位,劍士,璇玥?,00:23.40,2019.10.23 18:02:39,2019.10.26,第二週
35位,拳士,杰奧斯,00:42.40,2019.10.23 15:26:41,2019.10.26,第二週
35位,召喚師,小姐姐?,00:42.70,2019.10.23 12:56:05,2019.10.26,第二週
35位,鬥士,煙花玲,00:43.80,2019.10.24 20:51:12,2019.10.26,第二週
35位,咒術師,遙夢雲,00:46.80,2019.10.24 22:20:03,2019.10.26,第二週
35位,燐劍士,阿不就好慢慢,00:50.20,2019.10.24 01:13:56,2019.10.26,第二週
35位,氣功士,琰花?,00:52.70,2019.10.24 21:58:34,2019.10.26,第二週
35位,力士,娜寶,00:56.90,2019.10.24 18:35:08,2019.10.26,第二週
35位,槍擊士,虹?机?网???八千,01:03.40,2019.10.25 19:30:58,2019.10.26,第二週
35位,刺客,浪子國際,01:13.90,2019.10.25 00:08:20,2019.10.26,第二週
35位,弓箭手,黑帝絲,01:14.30,2019.10.24 12:21:54,2019.10.26,第二週
35位,乾坤士,珺澄,01:36.30,2019.10.23 17:05:18,2019.10.26,第二週
36位,劍士,誰?,00:24.10,2019.10.23 22:14:50,2019.10.26,第二週
36位,拳士,櫻渚梨央,00:42.90,2019.10.26 02:29:17,2019.10.26,第二週
36位,召喚師,蘋果悠,00:43.0,2019.10.24 23:38:06,2019.10.26,第二週
36位,鬥士,小風雷?,00:44.60,2019.10.26 00:51:54,2019.10.26,第二週
36位,咒術師,喬子先生,00:46.80,2019.10.25 08:12:37,2019.10.26,第二週
36位,燐劍士,?Nk葉落,00:50.70,2019.10.24 17:32:44,2019.10.26,第二週
36位,氣功士,o桔瑀琋o,00:52.90,2019.10.24 15:02:23,2019.10.26,第二週
36位,力士,華啟萊,00:57.70,2019.10.25 22:37:01,2019.10.26,第二週
36位,槍擊士,巫北帕,01:05.20,2019.10.24 00:48:21,2019.10.26,第二週
36位,弓箭手,子不與葡萄柚的歐洲之旅,01:14.30,2019.10.24 19:44:42,2019.10.26,第二週
36位,刺客,不過就是ID,01:17.10,2019.10.25 19:52:45,2019.10.26,第二週
36位,乾坤士,人偶姐姐,01:36.60,2019.10.24 14:54:46,2019.10.26,第二週
37位,劍士,薰薰子,00:24.50,2019.10.23 17:57:03,2019.10.26,第二週
37位,召喚師,皓呆魯,00:43.10,2019.10.24 20:23:35,2019.10.26,第二週
37位,拳士,百草糖,00:43.70,2019.10.23 18:49:22,2019.10.26,第二週
37位,鬥士,匚弟?,00:45.20,2019.10.26 03:22:21,2019.10.26,第二週
37位,咒術師,0少囉嗦0,00:47.50,2019.10.25 07:39:54,2019.10.26,第二週
37位,燐劍士,東京有點熱?,00:51.90,2019.10.26 02:02:03,2019.10.26,第二週
37位,氣功士,蜂蜜草莓冰淇淋,00:52.90,2019.10.26 01:13:34,2019.10.26,第二週
37位,力士,RockRose,00:58.50,2019.10.25 02:34:02,2019.10.26,第二週
37位,槍擊士,叔叔喜歡門關起來射兩下,01:07.30,2019.10.23 19:00:35,2019.10.26,第二週
37位,弓箭手,?赤熱,01:15.40,2019.10.23 19:17:47,2019.10.26,第二週
37位,刺客,夢之碎片,01:18.0,2019.10.23 21:53:00,2019.10.26,第二週
37位,乾坤士,X回憶不在X,01:37.30,2019.10.25 08:22:16,2019.10.26,第二週
38位,劍士,?雪珩云,00:24.50,2019.10.24 18:53:53,2019.10.26,第二週
38位,拳士,歐爸?,00:43.80,2019.10.25 19:34:48,2019.10.26,第二週
38位,召喚師,evach,00:43.90,2019.10.23 15:49:05,2019.10.26,第二週
38位,鬥士,開始斬首人物,00:46.30,2019.10.24 20:06:32,2019.10.26,第二週
38位,咒術師,KeAi咘o,00:47.80,2019.10.25 19:18:36,2019.10.26,第二週
38位,燐劍士,別彈我耳朵,00:52.50,2019.10.23 20:48:32,2019.10.26,第二週
38位,氣功士,友倫嚕嚕,00:53.0,2019.10.24 01:22:52,2019.10.26,第二週
38位,力士,型人,01:01.10,2019.10.25 21:35:46,2019.10.26,第二週
38位,槍擊士,Ashura翎羽,01:07.60,2019.10.25 16:29:25,2019.10.26,第二週
38位,弓箭手,Tedio,01:16.20,2019.10.23 12:13:49,2019.10.26,第二週
38位,刺客,星辰幽幻z,01:18.10,2019.10.24 02:39:51,2019.10.26,第二週
38位,乾坤士,向宇宙下訂單逼逼,01:37.80,2019.10.24 01:43:18,2019.10.26,第二週
39位,劍士,蔥燒牛肉滅,00:26.0,2019.10.25 19:07:21,2019.10.26,第二週
39位,召喚師,?球仔King,00:44.0,2019.10.23 19:30:43,2019.10.26,第二週
39位,拳士,ChaosDemon,00:44.40,2019.10.25 19:59:43,2019.10.26,第二週
39位,鬥士,??小?,00:47.70,2019.10.25 10:18:05,2019.10.26,第二週
39位,咒術師,Hot綠茶,00:48.0,2019.10.24 20:10:17,2019.10.26,第二週
39位,燐劍士,SKY小天,00:52.60,2019.10.23 21:49:13,2019.10.26,第二週
39位,氣功士,美人櫻,00:53.60,2019.10.23 16:56:54,2019.10.26,第二週
39位,力士,布卡碰??,01:01.40,2019.10.25 08:11:19,2019.10.26,第二週
39位,槍擊士,皮030蛋,01:08.10,2019.10.23 13:16:34,2019.10.26,第二週
39位,弓箭手,鰉影鷲魂,01:16.40,2019.10.25 21:29:21,2019.10.26,第二週
39位,刺客,絕世之色,01:18.40,2019.10.23 21:57:30,2019.10.26,第二週
39位,乾坤士,激?白毛,01:38.10,2019.10.24 03:01:29,2019.10.26,第二週
40位,劍士,一窺葉而知秋,00:26.90,2019.10.24 00:30:07,2019.10.26,第二週
40位,召喚師,封心人,00:44.80,2019.10.25 17:56:55,2019.10.26,第二週
40位,拳士,古怪的非法字符,00:45.50,2019.10.23 20:00:24,2019.10.26,第二週
40位,鬥士,你看這把劍它又長又寬,00:48.40,2019.10.26 04:50:49,2019.10.26,第二週
40位,咒術師,淺伊芯,00:48.70,2019.10.25 19:54:12,2019.10.26,第二週
40位,燐劍士,?丸,00:53.10,2019.10.23 18:25:45,2019.10.26,第二週
40位,氣功士,o仙伯o,00:54.0,2019.10.24 21:33:29,2019.10.26,第二週
40位,力士,飛腸杏韻,01:03.20,2019.10.24 00:47:37,2019.10.26,第二週
40位,槍擊士,戰國?,01:09.0,2019.10.25 17:06:47,2019.10.26,第二週
40位,弓箭手,朕?射妮無罪,01:18.30,2019.10.23 18:56:22,2019.10.26,第二週
40位,刺客,Lusa,01:18.40,2019.10.24 06:05:21,2019.10.26,第二週
40位,乾坤士,任涼風,01:39.50,2019.10.25 13:31:41,2019.10.26,第二週
41位,劍士,糖芯語兒,00:26.90,2019.10.24 03:27:39,2019.10.26,第二週
41位,拳士,Elena,00:45.50,2019.10.25 19:56:48,2019.10.26,第二週
41位,召喚師,乂姬晴,00:45.50,2019.10.25 05:37:50,2019.10.26,第二週
41位,咒術師,臻惟,00:49.10,2019.10.25 19:55:55,2019.10.26,第二週
41位,鬥士,君篁,00:49.90,2019.10.24 12:45:07,2019.10.26,第二週
41位,燐劍士,萌言萌語,00:53.20,2019.10.25 01:36:17,2019.10.26,第二週
41位,氣功士,小蝸愛吃燒肉飯,00:54.10,2019.10.24 00:39:30,2019.10.26,第二週
41位,力士,吳剛,01:03.30,2019.10.24 16:55:38,2019.10.26,第二週
41位,槍擊士,槍王周澤凱,01:09.20,2019.10.25 20:05:43,2019.10.26,第二週
41位,弓箭手,揪揪妹,01:18.70,2019.10.23 22:01:27,2019.10.26,第二週
41位,刺客,狄雨,01:19.10,2019.10.24 06:24:50,2019.10.26,第二週
41位,乾坤士,牛奶雪糕,01:40.0,2019.10.25 22:51:19,2019.10.26,第二週
42位,劍士,月光下沉睡,00:27.20,2019.10.23 16:56:48,2019.10.26,第二週
42位,召喚師,夜不能寐,00:45.90,2019.10.23 12:11:40,2019.10.26,第二週
42位,拳士,蘿莉?D?香吉士,00:46.20,2019.10.23 12:47:04,2019.10.26,第二週
42位,咒術師,風小莫,00:50.70,2019.10.25 08:30:02,2019.10.26,第二週
42位,鬥士,聲雨竹,00:52.10,2019.10.24 04:20:29,2019.10.26,第二週
42位,燐劍士,?凍豆腐,00:53.40,2019.10.23 20:01:16,2019.10.26,第二週
42位,氣功士,醉?雨,00:55.10,2019.10.24 22:18:36,2019.10.26,第二週
42位,力士,利媞會動,01:03.40,2019.10.23 22:18:25,2019.10.26,第二週
42位,槍擊士,瑞秋?雪菲爾,01:11.10,2019.10.24 20:31:24,2019.10.26,第二週
42位,弓箭手,好了別再射啦,01:18.70,2019.10.25 13:49:36,2019.10.26,第二週
42位,刺客,SPIRITWIND,01:19.40,2019.10.25 17:28:59,2019.10.26,第二週
42位,乾坤士,Pobanwang,01:41.50,2019.10.26 01:56:49,2019.10.26,第二週
43位,劍士,君馬惠?,00:27.20,2019.10.24 22:04:23,2019.10.26,第二週
43位,拳士,皇小悠,00:46.20,2019.10.25 17:26:28,2019.10.26,第二週
43位,召喚師,姍珊可愛,00:46.50,2019.10.23 22:26:56,2019.10.26,第二週
43位,咒術師,盈月殘花,00:51.50,2019.10.25 21:21:22,2019.10.26,第二週
43位,鬥士,騷比里亞,00:53.60,2019.10.23 18:00:06,2019.10.26,第二週
43位,燐劍士,妳的名子?,00:54.80,2019.10.25 13:57:43,2019.10.26,第二週
43位,氣功士,Drakevil,00:55.40,2019.10.24 13:39:40,2019.10.26,第二週
43位,力士,Winter東東,01:06.10,2019.10.25 22:03:03,2019.10.26,第二週
43位,槍擊士,漱?,01:11.20,2019.10.25 11:02:56,2019.10.26,第二週
43位,弓箭手,果糖UwU,01:19.20,2019.10.24 19:56:27,2019.10.26,第二週
43位,刺客,?式?,01:19.70,2019.10.23 21:50:06,2019.10.26,第二週
43位,乾坤士,琴寧,01:42.50,2019.10.23 13:23:15,2019.10.26,第二週
44位,劍士,ojamajo,00:27.40,2019.10.24 02:43:09,2019.10.26,第二週
44位,召喚師,包包鵝,00:46.60,2019.10.23 13:07:37,2019.10.26,第二週
44位,拳士,小煌蒂,00:47.20,2019.10.24 19:51:10,2019.10.26,第二週
44位,咒術師,此岸花未開,00:52.10,2019.10.24 20:46:51,2019.10.26,第二週
44位,鬥士,王?,00:53.60,2019.10.26 04:01:29,2019.10.26,第二週
44位,燐劍士,烠玥,00:54.80,2019.10.25 21:51:05,2019.10.26,第二週
44位,氣功士,靜秋,00:55.40,2019.10.24 18:26:37,2019.10.26,第二週
44位,力士,艷小妞,01:06.90,2019.10.25 13:14:44,2019.10.26,第二週
44位,槍擊士,蘇茯,01:11.40,2019.10.23 19:59:47,2019.10.26,第二週
44位,弓箭手,?射臉,01:20.40,2019.10.24 12:26:46,2019.10.26,第二週
44位,刺客,心之憧憬,01:20.50,2019.10.25 23:03:46,2019.10.26,第二週
44位,乾坤士,X愛已不再X,01:42.60,2019.10.25 12:59:46,2019.10.26,第二週
45位,劍士,殺殺,00:27.70,2019.10.25 22:17:07,2019.10.26,第二週
45位,召喚師,紫燄喵,00:46.60,2019.10.25 12:21:48,2019.10.26,第二週
45位,拳士,勃起天尊?瘋狗吉娃娃,00:48.0,2019.10.23 12:42:27,2019.10.26,第二週
45位,咒術師,丸來哩底加,00:52.60,2019.10.25 22:17:06,2019.10.26,第二週
45位,鬥士,瑞穗倚門掀奶,00:54.60,2019.10.23 20:26:40,2019.10.26,第二週
45位,燐劍士,紫菱琉璃,00:55.50,2019.10.23 19:17:09,2019.10.26,第二週
45位,氣功士,寒暑六訣翠蘿寒,00:55.50,2019.10.23 19:35:11,2019.10.26,第二週
45位,力士,喵陶陶,01:07.70,2019.10.23 20:44:55,2019.10.26,第二週
45位,槍擊士,Estarona,01:13.30,2019.10.24 15:14:19,2019.10.26,第二週
45位,刺客,幽劍姬,01:21.50,2019.10.24 00:41:03,2019.10.26,第二週
45位,弓箭手,越來越凌,01:22.20,2019.10.24 17:23:02,2019.10.26,第二週
45位,乾坤士,上官?母湯,01:42.90,2019.10.25 18:46:50,2019.10.26,第二週
46位,劍士,沐恩?,00:28.0,2019.10.25 07:47:15,2019.10.26,第二週
46位,召喚師,蠻妞兒,00:46.90,2019.10.24 22:47:46,2019.10.26,第二週
46位,拳士,超級全家桶,00:49.10,2019.10.23 12:33:56,2019.10.26,第二週
46位,咒術師,小強?,00:52.70,2019.10.24 10:12:10,2019.10.26,第二週
46位,鬥士,瑄兒o,00:55.0,2019.10.23 19:33:20,2019.10.26,第二週
46位,燐劍士,拿聖經砸佛陀,00:56.20,2019.10.23 12:52:59,2019.10.26,第二週
46位,氣功士,洪爺?,00:56.20,2019.10.25 19:28:51,2019.10.26,第二週
46位,力士,舞潔,01:07.70,2019.10.24 19:54:41,2019.10.26,第二週
46位,槍擊士,卡哇斑嘎?波,01:13.30,2019.10.25 17:19:55,2019.10.26,第二週
46位,刺客,蒼無羽,01:21.60,2019.10.23 20:04:11,2019.10.26,第二週
46位,弓箭手,弓神喵OuO,01:22.50,2019.10.24 20:02:54,2019.10.26,第二週
46位,乾坤士,天晴薯薯,01:44.90,2019.10.24 14:05:37,2019.10.26,第二週
47位,劍士,Psyche小安,00:28.0,2019.10.26 01:27:49,2019.10.26,第二週
47位,召喚師,悠璃?,00:47.50,2019.10.24 14:32:03,2019.10.26,第二週
47位,拳士,名刀?鳴鴻,00:50.20,2019.10.24 00:16:52,2019.10.26,第二週
47位,咒術師,楓非,00:54.0,2019.10.25 02:00:02,2019.10.26,第二週
47位,鬥士,噬?,00:55.70,2019.10.25 17:41:10,2019.10.26,第二週
47位,燐劍士,嵐流星,00:57.20,2019.10.25 00:07:32,2019.10.26,第二週
47位,氣功士,流飄,00:57.50,2019.10.23 23:50:50,2019.10.26,第二週
47位,力士,玄璃星君,01:08.30,2019.10.23 14:55:13,2019.10.26,第二週
47位,槍擊士,Berrypewpew,01:13.40,2019.10.23 21:21:56,2019.10.26,第二週
47位,刺客,Fayard琉璃,01:21.70,2019.10.25 18:24:24,2019.10.26,第二週
47位,弓箭手,社會小青年,01:23.0,2019.10.25 20:28:14,2019.10.26,第二週
47位,乾坤士,簡辰,01:46.0,2019.10.24 01:33:12,2019.10.26,第二週
48位,劍士,忒小星o,00:28.10,2019.10.25 23:03:18,2019.10.26,第二週
48位,召喚師,暗火舞,00:48.20,2019.10.23 18:14:30,2019.10.26,第二週
48位,拳士,寶萬,00:50.40,2019.10.25 11:22:43,2019.10.26,第二週
48位,咒術師,踢耳咻咻,00:55.30,2019.10.25 21:03:25,2019.10.26,第二週
48位,鬥士,YilanDora,00:55.80,2019.10.25 17:03:07,2019.10.26,第二週
48位,燐劍士,?梟,00:57.70,2019.10.26 00:35:26,2019.10.26,第二週
48位,氣功士,輕盈花生,00:59.20,2019.10.24 09:05:00,2019.10.26,第二週
48位,力士,抱厲鬼,01:08.30,2019.10.25 21:12:32,2019.10.26,第二週
48位,槍擊士,我妻善逸?,01:13.60,2019.10.25 17:20:10,2019.10.26,第二週
48位,刺客,村井秀介,01:22.0,2019.10.24 19:42:43,2019.10.26,第二週
48位,弓箭手,槿?,01:23.80,2019.10.24 19:04:10,2019.10.26,第二週
48位,乾坤士,?玴?,01:47.50,2019.10.24 23:14:12,2019.10.26,第二週
49位,劍士,野草?,00:28.50,2019.10.24 21:01:15,2019.10.26,第二週
49位,召喚師,罪惡火花,00:49.10,2019.10.24 08:55:11,2019.10.26,第二週
49位,拳士,如夢令,00:50.40,2019.10.26 00:00:52,2019.10.26,第二週
49位,咒術師,星沁沁娃,00:55.50,2019.10.26 00:55:28,2019.10.26,第二週
49位,鬥士,悅芯光柔,00:55.90,2019.10.23 11:26:51,2019.10.26,第二週
49位,燐劍士,櫻o羽淚,00:58.10,2019.10.23 20:54:52,2019.10.26,第二週
49位,氣功士,聶小青,00:59.50,2019.10.24 09:28:53,2019.10.26,第二週
49位,力士,玄煌破?陣,01:09.40,2019.10.23 19:45:15,2019.10.26,第二週
49位,槍擊士,?雲淡風輕?,01:13.60,2019.10.25 21:42:48,2019.10.26,第二週
49位,刺客,武老爹,01:22.50,2019.10.24 21:31:13,2019.10.26,第二週
49位,弓箭手,馬小歐,01:23.90,2019.10.25 14:05:54,2019.10.26,第二週
49位,乾坤士,舞動小草,01:48.60,2019.10.26 00:42:46,2019.10.26,第二週
50位,劍士,曉澄,00:28.80,2019.10.23 22:51:14,2019.10.26,第二週
50位,召喚師,Ann枒,00:49.30,2019.10.25 10:50:34,2019.10.26,第二週
50位,拳士,孤城淚,00:52.10,2019.10.24 22:02:55,2019.10.26,第二週
50位,咒術師,公孫玥櫻,00:55.70,2019.10.23 20:05:26,2019.10.26,第二週
50位,鬥士,櫻小路狸,00:56.70,2019.10.25 01:21:51,2019.10.26,第二週
50位,燐劍士,糰子?,00:58.50,2019.10.26 01:07:58,2019.10.26,第二週
50位,氣功士,百香果去冰,01:00.0,2019.10.26 01:47:20,2019.10.26,第二週
50位,力士,洗碗哥,01:09.40,2019.10.25 00:32:12,2019.10.26,第二週
50位,槍擊士,?花?雨,01:14.70,2019.10.24 18:56:30,2019.10.26,第二週
50位,刺客,薯小悠?,01:23.40,2019.10.25 20:39:35,2019.10.26,第二週
50位,弓箭手,芹澤蕾拉?,01:24.10,2019.10.24 03:24:58,2019.10.26,第二週
50位,乾坤士,小折耳,01:52.40,2019.10.25 00:55:53,2019.10.26,第二週
51位,劍士,熱可可加辣辣,00:29.80,2019.10.25 22:19:32,2019.10.26,第二週
51位,召喚師,Courageous,00:50.30,2019.10.23 23:57:46,2019.10.26,第二週
51位,拳士,是否唯一,00:52.30,2019.10.25 20:44:42,2019.10.26,第二週
51位,咒術師,?藍,00:56.10,2019.10.24 03:16:28,2019.10.26,第二週
51位,鬥士,飄洋?過海,00:57.70,2019.10.23 20:05:26,2019.10.26,第二週
51位,燐劍士,櫻閃,00:59.10,2019.10.23 21:54:22,2019.10.26,第二週
51位,氣功士,kentu?,01:00.30,2019.10.24 17:17:14,2019.10.26,第二週
51位,力士,湘唲?,01:09.70,2019.10.26 00:19:57,2019.10.26,第二週
51位,槍擊士,紫藍之月,01:14.80,2019.10.25 22:35:12,2019.10.26,第二週
51位,刺客,龍藤秀樹?,01:23.60,2019.10.26 02:48:46,2019.10.26,第二週
51位,弓箭手,煙火烈酒OuO,01:24.20,2019.10.25 17:09:16,2019.10.26,第二週
51位,乾坤士,貪啃奇吃你妹,01:53.50,2019.10.24 19:24:33,2019.10.26,第二週
52位,劍士,酥維儂,00:30.0,2019.10.23 18:05:58,2019.10.26,第二週
52位,召喚師,舲舲懿,00:50.30,2019.10.25 19:33:37,2019.10.26,第二週
52位,拳士,??,00:52.50,2019.10.24 16:43:56,2019.10.26,第二週
52位,咒術師,寂寞蒼茫,00:56.50,2019.10.23 21:02:03,2019.10.26,第二週
52位,鬥士,Mask?橘貓貓,00:57.70,2019.10.25 16:09:25,2019.10.26,第二週
